,agent,step,test_id,avg_reward,std_reward
0,ia2c,600,-1,-171.17160974010082,0.0
1,ia2c,1200,-1,-411.2324417523774,0.0
2,ia2c,1800,-1,-209.25999407323636,2.842170943040401e-14
3,ia2c,2400,-1,-529.3443584231762,1.1368683772161603e-13
4,ia2c,3000,-1,-473.61145610122816,0.0
5,ia2c,3600,-1,-200.7665331979121,2.842170943040401e-14
6,ia2c,3780,-1,-852.6602104161154,2.2737367544323206e-13
7,ia2c,4380,-1,-261.10355506924543,5.684341886080802e-14
8,ia2c,4980,-1,-604.1899114942023,1.1368683772161603e-13
9,ia2c,5160,-1,-523.6257724507814,0.0
10,ia2c,5760,-1,-738.6320163056861,1.1368683772161603e-13
11,ia2c,6360,-1,-116.01947364552369,0.0
12,ia2c,6960,-1,-603.6919679209666,1.1368683772161603e-13
13,ia2c,7560,-1,-313.1293892077561,5.684341886080802e-14
14,ia2c,8160,-1,-329.5582963780889,5.684341886080802e-14
15,ia2c,8760,-1,-305.9281677894236,0.0
16,ia2c,9000,-1,-712.7214247417317,1.1368683772161603e-13
17,ia2c,9600,-1,-659.2902019901678,1.1368683772161603e-13
18,ia2c,10200,-1,-107.11847220335912,1.4210854715202004e-14
19,ia2c,10800,-1,-395.69297332277625,0.0
20,ia2c,10980,-1,-700.2483894772727,0.0
21,ia2c,11580,-1,-338.69467720639926,0.0
22,ia2c,11760,-1,-881.1301796867994,0.0
23,ia2c,11940,-1,-507.58181891368685,968.4852053610074
24,ia2c,12540,-1,-607.8253004848659,1012.2165954929769
25,ia2c,13140,-1,-518.6594181941035,1047.7815720769042
26,ia2c,13740,-1,-1185.5658400937489,1650.2913295186945
27,ia2c,14340,-1,-542.3443930818843,960.6769755319837
28,ia2c,14940,-1,-683.9317368640424,1268.623121639043
29,ia2c,15120,-1,-1487.3635784443554,1584.8638285509146
30,ia2c,15720,-1,-133.17559859515404,80.87124809936314
31,ia2c,16320,-1,-122.31911901385608,91.97949819002774
32,ia2c,16920,-1,-148.88440980896178,74.24471200386166
33,ia2c,17520,-1,-41.475356970766775,18.06708130122923
34,ia2c,18120,-1,-158.80000479155134,77.99634131727893
35,ia2c,18720,-1,-86.86884905161234,35.47628368059496
36,ia2c,19320,-1,-40.48418327521049,17.978632323375827
37,ia2c,19920,-1,-69.37868191554391,29.11928259503795
38,ia2c,20100,-1,-270.24234869720897,64.06963156254128
39,ia2c,20700,-1,-60.540567823446644,25.300594065837547
40,ia2c,21300,-1,-1180.009415913311,1339.556585112613
41,ia2c,21900,-1,-1184.622779548237,1458.591009916239
42,ia2c,22500,-1,-496.80576691155613,1059.2694537980935
43,ia2c,23100,-1,-1089.885584005498,1355.7460022568962
44,ia2c,23700,-1,-951.8377639902911,1365.3645412157491
45,ia2c,24300,-1,-309.6464186980205,39.96540625036268
46,ia2c,24900,-1,-68.6711025119799,22.28654081876583
47,ia2c,25500,-1,-41.463355727082536,14.065622908097
48,ia2c,26100,-1,-99.11175065276647,26.179998944004627
49,ia2c,26700,-1,-58.24046743266963,21.165732408540936
50,ia2c,27300,-1,-150.1667984842675,34.96044554126996
51,ia2c,27900,-1,-69.87286158503184,22.31641565747164
52,ia2c,28500,-1,-150.44863793462443,35.55034680127768
53,ia2c,28740,-1,-655.9106642541087,53.03362202540478
54,ia2c,29340,-1,-420.77439850096573,36.88020828983099
55,ia2c,29940,-1,-88.57140457821625,20.321168071776473
56,ia2c,30540,-1,-71.58379576638555,17.889085463207625
57,ia2c,31140,-1,-75.7942288822281,17.06985129422012
58,ia2c,31740,-1,-815.9297022965409,148.69864829425595
59,ia2c,32340,-1,-91.56703056023366,18.31209772786444
60,ia2c,32940,-1,-527.8055323651002,40.70457082681457
61,ia2c,33540,-1,-492.9805516480049,45.665616800266044
62,ia2c,34140,-1,-74.28542263174081,21.48269871812269
63,ia2c,34740,-1,-474.92265527217,38.71492970043642
64,ia2c,35340,-1,-459.84480906033946,39.02583586786675
65,ia2c,35940,-1,-773.9941747259608,71.18047332991922
66,ia2c,36540,-1,-63.308164246376826,38.88225271079647
67,ia2c,37140,-1,-393.70649661117017,31.12474828443092
68,ia2c,37740,-1,-456.6094504798462,37.107966945917006
69,ia2c,38340,-1,-762.8329598471015,90.47458041667699
70,ia2c,38940,-1,-816.7018065888881,84.59889572619281
71,ia2c,39540,-1,-402.11123755023914,31.93002511554162
72,ia2c,40140,-1,-206.83003975911524,26.241363146630622
73,ia2c,40740,-1,-72.67734414954113,34.63212438598061
74,ia2c,41340,-1,-695.9546764500298,65.21212458603713
75,ia2c,41940,-1,-267.272652600027,19.65214122371293
76,ia2c,42540,-1,-291.30209935086776,21.603341861866895
77,ia2c,43140,-1,-252.62301549532935,18.29295283844659
78,ia2c,43740,-1,-476.67988130390137,39.34158420198374
79,ia2c,44340,-1,-121.76070988955611,8.138874941240593
80,ia2c,44940,-1,-167.83574809500212,11.577822656552337
81,ia2c,45540,-1,-363.3547151767133,29.52430726801201
82,ia2c,46140,-1,-289.02648051900064,24.787772522427286
83,ia2c,46740,-1,-414.5264453815119,32.76315011845182
84,ia2c,47340,-1,-451.7521548232081,5.684341886080802e-14
85,ia2c,47940,-1,-757.9748977111884,0.0
86,ia2c,48540,-1,-129.25690475061847,2.842170943040401e-14
87,ia2c,49140,-1,-434.8881977110685,5.684341886080802e-14
88,ia2c,49740,-1,-409.6394793065956,0.0
89,ia2c,50340,-1,-620.1373127369862,0.0
90,ia2c,50940,-1,-632.3209989508485,1.1368683772161603e-13
91,ia2c,51540,-1,-834.8446947981791,92.93690469942857
92,ia2c,52140,-1,-546.4345549304612,64.90704065230302
93,ia2c,52740,-1,-487.08886552969074,40.40787499733762
94,ia2c,53340,-1,-824.5054746098165,76.88459419396804
95,ia2c,53940,-1,-208.45749740109676,14.73614474352848
96,ia2c,54540,-1,-805.4065574650048,74.73260101552012
97,ia2c,55140,-1,-375.25636214743884,47.09498716726048
98,ia2c,55740,-1,-69.65352550497758,39.63882059541611
99,ia2c,56340,-1,-52.26306624694646,43.773987146703455
100,ia2c,56940,-1,-105.84262604396514,60.1286017808856
101,ia2c,57540,-1,-37.71912489310264,39.028379184943454
102,ia2c,58140,-1,-52.17944604036432,35.473148646047
103,ia2c,58740,-1,-276.1343235635076,20.28195832864954
104,ia2c,59340,-1,-293.4493246846649,21.79397212485948
105,ia2c,59940,-1,-416.7621059120156,33.36065204713613
106,ia2c,60540,-1,-381.51607454166697,29.93593522861215
107,ia2c,61140,-1,-746.319492156014,94.07560286508986
108,ia2c,61740,-1,-338.24369962485895,25.85678932218496
109,ia2c,62340,-1,-505.72931422697644,42.31097165466622
110,ia2c,62940,-1,-271.4416548391741,19.877823459892365
111,ia2c,63540,-1,-112.4410016124403,7.463475202122807
112,ia2c,64140,-1,-133.06610758906646,8.967451217491048
113,ia2c,64740,-1,-127.38987075812983,8.547991840005515
114,ia2c,65340,-1,-249.9670248823252,18.07434406322459
115,ia2c,65940,-1,-554.4637096627873,47.359558923079796
116,ia2c,66540,-1,-248.19992830339064,17.929747671621197
117,ia2c,67140,-1,-380.136417748123,29.80354079988213
118,ia2c,67740,-1,-222.08622186592044,370.5347167638366
119,ia2c,68340,-1,-64.22603473461605,60.469102931258135
120,ia2c,68940,-1,-23.412837133104855,30.099305114570264
121,ia2c,69540,-1,-309.0588236957656,27.855767706704427
122,ia2c,70140,-1,-68.77215940614566,9.92715244549338
123,ia2c,70740,-1,-79.67979889139356,11.249996672979671
124,ia2c,71340,-1,-85.15140426120297,11.52625283279258
125,ia2c,71940,-1,-196.11695501734746,24.269080022171998
126,ia2c,72540,-1,-405.22509971711395,36.283082376046224
127,ia2c,73140,-1,-75.74632062826925,11.338365932794904
128,ia2c,73740,-1,-94.05880584061383,14.194607112676763
129,ia2c,74340,-1,-158.9303630383614,85.836515518217
130,ia2c,74940,-1,-192.92509261941711,355.70859537160584
131,ia2c,75540,-1,-130.40615233208766,19.548331022148478
132,ia2c,76140,-1,-69.87173219878467,167.88594833126888
133,ia2c,76740,-1,-27.005758658255022,34.47856976155112
134,ia2c,77340,-1,-14.271694748472761,30.090111089559592
135,ia2c,77940,-1,-26.5170015725741,56.47371492821634
136,ia2c,78120,-1,-724.5546440072613,2.2737367544323206e-13
137,ia2c,78720,-1,-166.4223499148644,0.0
138,ia2c,79320,-1,-443.7507946019282,0.0
139,ia2c,79920,-1,-239.26680979182265,2.842170943040401e-14
140,ia2c,80520,-1,-225.77789340578494,2.842170943040401e-14
141,ia2c,81120,-1,-545.7132987105305,0.0
142,ia2c,81720,-1,-258.9982507744535,0.0
143,ia2c,82320,-1,-42.824385134996696,112.73595813092832
144,ia2c,82920,-1,-29.565374467441725,68.34784864254556
145,ia2c,83520,-1,-41.493500111450984,97.7939846216405
146,ia2c,84120,-1,-26.346083250691088,62.8798839017738
147,ia2c,84720,-1,-20.450630725343718,46.09441682872825
148,ia2c,85320,-1,-49.169246836870244,127.43490566185976
149,ia2c,85920,-1,-56.99351416517528,134.16485350758904
150,ia2c,86520,-1,-14.230868080807722,38.67803743297346
151,ia2c,87120,-1,-68.10043586579009,157.85443541951108
152,ia2c,87720,-1,-708.1670503914044,1.1368683772161603e-13
153,ia2c,88320,-1,-472.39126669378544,0.0
154,ia2c,88920,-1,-52.345137177477916,116.31512579280393
155,ia2c,89520,-1,-32.448920089348725,61.423132433944694
156,ia2c,90120,-1,-65.3611619406307,9.363796607084446
157,ia2c,90720,-1,-111.27126801429542,55.39391332169052
158,ia2c,91320,-1,-220.5796258794724,2.842170943040401e-14
159,ia2c,91920,-1,-57.73494452597554,64.73905889784075
160,ia2c,92520,-1,-66.89151230154926,161.8293421097348
161,ia2c,93120,-1,-85.241019904836,22.022794768398672
162,ia2c,93720,-1,-64.81128304099443,53.879064048736986
163,ia2c,94320,-1,-152.53979617317182,0.0
164,ia2c,94920,-1,-244.2468272668062,2.842170943040401e-14
165,ia2c,95520,-1,-127.70554784580905,1.4210854715202004e-14
166,ia2c,96120,-1,-264.9640611163936,1.1368683772161603e-13
