,agent,step,test_id,avg_reward,std_reward
162,ia2c,68280,-1,-2284.9870123918427,1549.2275642477407
163,ia2c,68880,-1,-1430.3432612247937,1126.9456919011484
164,ia2c,69480,-1,-1792.0735983234395,1527.376481214688
165,ia2c,70080,-1,-907.7080629637009,1221.2933831431149
166,ia2c,70680,-1,-1881.9434138568163,1546.517425366649
167,ia2c,71280,-1,-1874.9816535489724,1241.2728782355528
168,ia2c,71880,-1,-1758.1618969765957,1520.8304210386689
169,ia2c,72480,-1,-2257.186084023445,1548.7157401587474
170,ia2c,72780,-1,-2163.43708417897,1084.3473202464743
171,ia2c,73380,-1,-2005.5850990313095,1134.1091805719882
172,ia2c,73680,-1,-2406.443085204675,1537.073303568722
173,ia2c,74280,-1,-1995.6122262988479,1213.5300492289657
174,ia2c,74580,-1,-2431.139719323315,1535.826514309968
175,ia2c,75180,-1,-641.9558026280797,964.5578311722642
176,ia2c,75480,-1,-2239.9316685703566,1559.2249264213315
177,ia2c,76080,-1,-1067.7999778757735,1320.6782469927398
178,ia2c,76680,-1,-2208.7738771051463,1560.2657769745567
179,ia2c,77280,-1,-2048.827483339266,1558.9829668882269
180,ia2c,77880,-1,-1581.1744664835455,1505.3960993795117
181,ia2c,78480,-1,-1218.396892211992,1401.112578955729
182,ia2c,79080,-1,-2180.500009509917,1559.4853238666528
183,ia2c,79380,-1,-1874.6390239495972,1241.2369357923021
184,ia2c,79980,-1,-1521.8309517469688,1481.2594459771271
185,ia2c,80580,-1,-1930.6787085282028,1055.9748514897276
186,ia2c,80940,-1,-1825.5430534448494,908.2666384837319
187,ia2c,81540,-1,-1983.4812957318154,1112.9492952433422
188,ia2c,82140,-1,-1968.1828391547049,1544.7077692634628
189,ia2c,82440,-1,-2276.2232664193,1006.6213478100907
190,ia2c,83040,-1,-2109.5653150815506,1568.088319105286
191,ia2c,83640,-1,-2394.5562085215156,1524.070409192558
192,ia2c,84240,-1,-1892.5495802480466,1543.2826598838872
193,ia2c,84840,-1,-1492.7812759763033,993.0993419886163
194,ia2c,85440,-1,-1899.9333753690714,1163.5157541556187
195,ia2c,86040,-1,-1277.3030386806697,1575.3048940452277
196,ia2c,86640,-1,-1900.025368127608,1163.5072581020947
197,ia2c,87000,-1,-1896.3129063270655,611.41973939997
198,ia2c,87600,-1,-1535.5588646622907,1017.5505155977022
199,ia2c,87900,-1,-2268.905941494885,1023.6613172811792
200,ia2c,88200,-1,-2341.4454024506035,929.8687543266434
201,ia2c,88800,-1,-715.0111619134558,1051.5727718216663
202,ia2c,89400,-1,-2100.0605902632788,1550.8688334975138
203,ia2c,90000,-1,-1929.4794838213304,1544.9802935373978
204,ia2c,90600,-1,-1901.8068029229441,1537.6355702364358
205,ia2c,91200,-1,-1650.299185676602,1523.766526907581
206,ia2c,91800,-1,-1755.1267792528456,985.8327058495328
207,ia2c,92400,-1,-1111.494631709754,774.2021794337878
208,ia2c,93000,-1,-1556.787828546919,1122.0984481905612
209,ia2c,93600,-1,-398.9905080928198,863.9951509671099
210,ia2c,94200,-1,-1709.8522669201154,998.2345663055997
211,ia2c,94800,-1,-176.45837861232394,244.0342278410782
212,ia2c,95400,-1,-641.7341623573872,1062.891427807975
213,ia2c,96000,-1,-515.7772160713232,961.3540981601996
214,ia2c,96600,-1,-420.0080268142819,639.454412225319
215,ia2c,97200,-1,-1260.7737141543776,1301.989630012905
216,ia2c,97800,-1,-1620.1754732139984,587.12454066504
217,ia2c,98400,-1,-1879.8572478797814,993.4633346009592
218,ia2c,99000,-1,-1235.3661983391992,941.6862688885024
219,ia2c,99600,-1,-1736.1192564991613,944.1290792980673
220,ia2c,100200,-1,-2275.0327473634625,1030.078804350624
221,ia2c,100800,-1,-1126.7356203218192,945.7733487398505
222,ia2c,101400,-1,-1318.783469359244,1482.7721018851755
223,ia2c,102000,-1,-1367.022394015997,681.3837771628735
224,ia2c,102600,-1,-2222.729315727111,1018.540747113872
225,ia2c,103200,-1,-2345.732235537906,1544.3748629375475
226,ia2c,103800,-1,-2098.37352370661,1208.9770950004176
227,ia2c,104400,-1,-2225.4306143216304,1550.6986174493902
228,ia2c,105000,-1,-184.0064562346406,142.45351958088966
229,ia2c,105600,-1,-120.45819066358114,98.70806753844907
230,ia2c,106200,-1,-1566.808316561452,894.0808677831423
231,ia2c,106800,-1,-1286.8246407289143,1230.1212353714989
232,ia2c,107400,-1,-1564.4529257011598,976.0243329992968
233,ia2c,108000,-1,-2306.683706662628,951.6076282034888
234,ia2c,108600,-1,-1778.0277983689848,811.5611295110688
235,ia2c,109200,-1,-2274.0717905657066,1070.4002053472798
236,ia2c,109800,-1,-2314.8752492491662,1500.8807080273004
237,ia2c,110400,-1,-2128.5875694123447,1416.069640104094
238,ia2c,111000,-1,-2367.2101647223203,1548.6198431968985
239,ia2c,111600,-1,-1802.4040870946649,1176.334543621608
240,ia2c,112200,-1,-2316.352961330297,1546.2957099763169
241,ia2c,112800,-1,-672.973014388739,857.7022755135174
242,ia2c,113400,-1,-1047.3153647967374,1477.8093840429694
243,ia2c,114000,-1,-1478.5400627433032,1566.925594847581
244,ia2c,114600,-1,-2159.1376782881052,1248.919423955085
245,ia2c,115200,-1,-731.7081957710085,943.179524853575
246,ia2c,115800,-1,-1762.7138629991218,776.4577273657156
247,ia2c,116400,-1,-1712.4103251721367,574.7623722300473
248,ia2c,117000,-1,-1935.3696167839469,1541.3032669653146
249,ia2c,117600,-1,-2092.2893548594216,1395.3182603634043
250,ia2c,118200,-1,-1006.1830743286889,1228.5927061639889
251,ia2c,118800,-1,-2397.9215011618994,1544.5141168614675
252,ia2c,119400,-1,-1763.1712420801741,776.4393128479866
253,ia2c,120000,-1,-670.8037652735737,1011.4766249784848
254,ia2c,120600,-1,-2286.482143933012,1548.032366500366
255,ia2c,121200,-1,-1694.8663185768442,1527.6509317968014
256,ia2c,121800,-1,-1712.5260793871541,1083.060852476988
257,ia2c,122400,-1,-964.7221112471581,1207.4994303555447
258,ia2c,123000,-1,-1794.8521750870818,1525.7901256755044
259,ia2c,123600,-1,-1771.8518326834123,794.1192478172229
260,ia2c,124200,-1,-1709.3681624182302,1466.3733725455043
261,ia2c,124800,-1,-878.8492180340116,1010.5064247345737
262,ia2c,125400,-1,-82.5926326248787,61.495771157196316
263,ia2c,126000,-1,-1479.1281416109296,854.1917702794742
264,ia2c,126600,-1,-1298.8369529990184,1210.1553315599958
265,ia2c,127200,-1,-858.5055160235144,1222.4072381972273
266,ia2c,127800,-1,-1155.5374257334925,1294.70420744534
267,ia2c,128400,-1,-1036.503298279309,1521.0570256346498
268,ia2c,129000,-1,-1333.735506649951,1085.3007871861757
269,ia2c,129600,-1,-177.2554845002201,158.70729551678772
270,ia2c,130200,-1,-344.4127730560475,485.38132642371863
271,ia2c,130800,-1,-738.4351437284104,469.24022532453546
272,ia2c,131400,-1,-1230.1749659437774,644.1305672830498
273,ia2c,132000,-1,-104.52971480865195,114.4081388504295
274,ia2c,132600,-1,-1479.6038565619665,812.3719072928343
275,ia2c,133200,-1,-425.522558350366,673.435028841883
276,ia2c,133800,-1,-163.04935961640814,137.84211336470364
277,ia2c,134400,-1,-1566.7342862423077,894.0376347633235
278,ia2c,135000,-1,-898.8274087646137,797.137360698356
279,ia2c,135600,-1,-2171.428491270752,1521.1124216848698
280,ia2c,136200,-1,-2329.4387642143906,1511.5644255620018
281,ia2c,136800,-1,-2110.3410153145874,1405.8598927215173
282,ia2c,137400,-1,-1621.392905568965,971.8529794148312
283,ia2c,137700,-1,-2274.7695864146012,1045.9499080426112
284,ia2c,138000,-1,-1889.9637205366582,1006.5229552172926
285,ia2c,138300,-1,-1706.8894225771733,550.9664384342137
286,ia2c,138900,-1,-2031.0530752098591,1551.251169435905
287,ia2c,139500,-1,-1492.1977066423322,1448.3340790522816
288,ia2c,140100,-1,-1596.8308266993197,1480.5591196398098
289,ia2c,140700,-1,-1750.4063878395389,739.7608077013102
290,ia2c,141300,-1,-745.7201132643478,839.9826103567775
291,ia2c,141900,-1,-1588.3934026163722,1505.597751175409
292,ia2c,142500,-1,-1113.2180271328746,1242.1227646100263
293,ia2c,143100,-1,-1803.7960110723086,860.8847913332041
294,ia2c,143700,-1,-1118.6142552276872,1283.0377638781756
295,ia2c,144300,-1,-2372.554083616162,1544.0553250647672
296,ia2c,144900,-1,-997.2178997659076,939.1912869493805
297,ia2c,145500,-1,-1239.975036910493,1433.7094516637803
298,ia2c,146100,-1,-2086.647527173334,1200.4897998273054
299,ia2c,146700,-1,-1993.7204021045234,1552.1657444709797
300,ia2c,147300,-1,-1301.5193163526394,1407.1595549338517
301,ia2c,147900,-1,-1721.8497277802937,619.4429017344852
302,ia2c,148500,-1,-1871.4189927465695,979.5890144082122
303,ia2c,149100,-1,-163.37616642503642,121.43625983622069
304,ia2c,149700,-1,-1779.322029025814,811.4136657166393
305,ia2c,150300,-1,-1440.3806503365117,661.832295980865
306,ia2c,150900,-1,-136.92658952742292,168.1495417593065
307,ia2c,151500,-1,-73.09723369758763,64.20337411121788
308,ia2c,152100,-1,-226.07027758571334,157.59072565228777
309,ia2c,152700,-1,-175.09668303304838,149.64061355036048
310,ia2c,153300,-1,-1737.405762590997,681.8621787750982
311,ia2c,153900,-1,-2273.608568146262,1030.418401600951
312,ia2c,154500,-1,-2309.71516010385,1551.724301797429
313,ia2c,155100,-1,-2285.72582933939,1548.6371824245139
314,ia2c,155700,-1,-2428.724205827368,1539.686282827397
315,ia2c,156300,-1,-2239.663752664548,1470.6010227277957
316,ia2c,156900,-1,-2110.954276004811,1405.7861049515318
317,ia2c,157500,-1,-2407.0607727083716,907.6943117328648
318,ia2c,158100,-1,-2164.0430773744542,1551.1301426096315
319,ia2c,158700,-1,-2268.85464802663,1039.5043721106517
320,ia2c,159300,-1,-2247.370063435758,1556.3965340022817
321,ia2c,159900,-1,-2162.469232256906,1552.2819567118606
322,ia2c,160500,-1,-1894.2085760279226,1542.2798277623785
323,ia2c,161100,-1,-1475.839387139017,737.4170275619969
324,ia2c,161700,-1,-2147.5778813624306,1241.314562339616
325,ia2c,162300,-1,-110.49378898250696,71.31208004922921
326,ia2c,162900,-1,-1927.0354236508626,1546.4762449072625
327,ia2c,163500,-1,-2134.4394415808442,1233.4567775869652
328,ia2c,164100,-1,-2005.5273536978966,1133.879186309257
329,ia2c,164700,-1,-648.8582523872673,750.8029193700881
330,ia2c,165300,-1,-1734.668748639658,681.5871647504631
331,ia2c,165900,-1,-1795.6606006056352,1525.3758003272026
332,ia2c,166500,-1,-2503.7878492481627,899.3161566689658
333,ia2c,167100,-1,-2315.1961534751736,1500.7816232863595
334,ia2c,167700,-1,-2368.6548382776236,1547.3851627232525
335,ia2c,168300,-1,-2219.9230017137806,1554.9150079280525
336,ia2c,168900,-1,-1983.4987021815361,1112.8591127760908
337,ia2c,169500,-1,-1932.37778723965,1543.1703449703518
338,ia2c,170100,-1,-2195.352060135711,1270.8172650403844
339,ia2c,170700,-1,-1748.2964622419606,1122.143134461533
340,ia2c,171300,-1,-1318.213745920353,1059.4679343351036
341,ia2c,171900,-1,-2287.1393078773594,982.2860821998329
342,ia2c,172500,-1,-1818.9144411485936,892.5236932231027
343,ia2c,173100,-1,-681.1407614740511,524.2656039172027
344,ia2c,173700,-1,-352.5405004171312,404.3864534257437
345,ia2c,174300,-1,-1125.1903545303792,1305.2319664637425
346,ia2c,174900,-1,-1403.4260546352205,1327.099740877077
347,ia2c,175500,-1,-2371.071746500513,1545.3207429744025
348,ia2c,176100,-1,-1858.7815055073133,2767.605579242991
349,ia2c,176700,-1,-1701.677710136019,526.2617789278715
350,ia2c,177300,-1,-1402.3740001002957,570.9884113724377
351,ia2c,177900,-1,-2352.984498948435,1514.1754889616384
352,ia2c,178500,-1,-1877.8617409056544,1524.9181021179625
353,ia2c,179100,-1,-2570.560587483238,3564.339678635438
354,ia2c,179700,-1,-1784.6821274601311,1158.902586677331
355,ia2c,180300,-1,-308.10508229120614,311.02729935239836
356,ia2c,180900,-1,-2276.6823302802018,1029.6925038361376
357,ia2c,181500,-1,-1844.3254769853313,937.3921927358301
358,ia2c,182100,-1,-1653.8607482122309,2403.3743390550894
359,ia2c,182700,-1,-1864.8588031445868,1535.2503206328715
360,ia2c,183060,-1,-2280.3231621633417,968.6356644327611
361,ia2c,183360,-1,-1818.473909171379,892.6315676197742
362,ia2c,183960,-1,-2193.8903455678683,1551.8615299621558
363,ia2c,184560,-1,-1999.6150465324579,1548.310989505699
364,ia2c,185160,-1,-1964.5945658061173,1312.115698399376
365,ia2c,185760,-1,-342.4664797036872,401.8257215735996
366,ia2c,186360,-1,-1761.1001175186548,1519.2917207802184
367,ia2c,186960,-1,-1722.6245848015678,640.1187120356685
368,ia2c,187560,-1,-2301.125899540042,966.0638153987678
369,ia2c,187860,-1,-2368.579780472809,911.7999886364627
370,ia2c,188460,-1,-1662.5526190294217,1668.0099292797768
371,ia2c,189060,-1,-2208.358168483409,1277.7659761962047
372,ia2c,189360,-1,-2486.3153408462927,896.8755056692183
373,ia2c,189960,-1,-1853.7052881680022,1562.7089206930793
374,ia2c,190560,-1,-1133.7038038395588,1367.2351656808032
375,ia2c,191160,-1,-2219.6020666521385,1284.5990035207083
376,ia2c,191340,-1,-2346.4212200088814,1543.7998454101144
377,ia2c,191940,-1,-1910.5915546037918,1270.8462897813376
378,ia2c,192540,-1,-1748.6167155127225,1122.2252451516626
379,ia2c,192840,-1,-1584.9352757011773,921.0713288893313
380,ia2c,193440,-1,-1519.9804990094506,1423.4970977508099
381,ia2c,193740,-1,-2269.9148786656933,1047.2375966325785
382,ia2c,194340,-1,-1919.9485986015159,1044.3249984106076
383,ia2c,194640,-1,-2290.032947945345,967.4091496055655
384,ia2c,195240,-1,-2005.5347394982857,1133.9343663696795
385,ia2c,195540,-1,-2389.421347141139,906.8818092034364
386,ia2c,196140,-1,-2281.7542530789406,1551.81258858876
387,ia2c,196740,-1,-1920.4119182731895,1043.937642617758
388,ia2c,197340,-1,-440.02391529154147,190.44611052231008
389,ia2c,197940,-1,-2220.877601953928,1462.3150998507508
390,ia2c,198240,-1,-2357.6633487018216,923.4169427382385
391,ia2c,198540,-1,-1726.4981118911405,640.7532902932069
392,ia2c,199140,-1,-1903.07148375954,1536.8529562429978
393,ia2c,199740,-1,-1439.3304818493027,660.7278573329273
394,ia2c,200340,-1,-1733.6235357736527,1764.6888982433559
395,ia2c,200940,-1,-2372.6021607439084,1544.0142926915344
396,ia2c,201540,-1,-1604.8254684943188,1642.3356931013225
397,ia2c,202140,-1,-2177.947803358698,1799.0081630085133
398,ia2c,202440,-1,-2354.2328953625497,899.8873170528432
399,ia2c,203040,-1,-1958.9452875836882,1822.030992863994
400,ia2c,203280,-1,-2415.7504547840863,1528.316019235033
401,ia2c,203880,-1,-601.6284617769187,1106.8911545319174
402,ia2c,204480,-1,-612.4499018071655,1066.150810570952
403,ia2c,205080,-1,-2044.8545993052564,1084.2868481230048
404,ia2c,205680,-1,-704.4331296381097,1294.9612578590304
405,ia2c,206280,-1,-1089.5936140095268,1243.4178346775307
406,ia2c,206880,-1,-2235.0063410780517,1561.0283742092754
407,ia2c,207480,-1,-2487.618025197851,897.6562329722292
408,ia2c,208080,-1,-2129.168240280218,1415.9889048915245
409,ia2c,208680,-1,-2341.174056017397,1548.1820919073118
410,ia2c,208980,-1,-3140.9922998394704,1398.042685141898
411,ia2c,209580,-1,-1732.5949161212113,1123.5128826962377
412,ia2c,209880,-1,-2100.044948241799,1104.3356298512272
413,ia2c,210480,-1,-1378.4494076846265,658.3304030859653
414,ia2c,211080,-1,-2141.5981817910747,1716.4977711504928
415,ia2c,211680,-1,-1551.2822423984874,930.2751960052932
416,ia2c,212280,-1,-1270.5807955947166,364.9313783465045
417,ia2c,212880,-1,-125.25839620219116,77.73031525193738
418,ia2c,213480,-1,-2298.80444951204,1557.5893273479808
419,ia2c,213780,-1,-2273.53695075153,855.7800849081187
420,ia2c,214380,-1,-987.5172256536947,1175.5990791688582
421,ia2c,214980,-1,-2344.2326125835225,1519.607969193901
422,ia2c,215580,-1,-1117.8513883872217,1233.1158652701035
423,ia2c,216180,-1,-2360.0264867139504,1528.4109928591772
424,ia2c,216780,-1,-1560.8687470705122,1326.6479063859138
425,ia2c,217080,-1,-2251.749066099852,862.9843133036446
426,ia2c,217680,-1,-1487.3411165737557,843.0103226740523
427,ia2c,218280,-1,-2431.466107766492,1503.8211695160073
428,ia2c,218880,-1,-252.15610801748252,153.3897876342876
429,ia2c,219480,-1,-2332.2217714579756,1519.5943297053057
430,ia2c,220080,-1,-1057.7136665300668,1245.941509411575
431,ia2c,220380,-1,-2120.976980575751,961.4292603075461
432,ia2c,220980,-1,-1932.9121706479352,1193.5719812415425
433,ia2c,221580,-1,-924.6590548177915,684.239295203914
434,ia2c,222180,-1,-817.1121597377453,928.5875045400788
435,ia2c,222780,-1,-1575.475577539399,920.3048234573241
436,ia2c,223380,-1,-1947.1299649574391,1298.7708628038977
437,ia2c,223980,-1,-640.7878409335221,287.462049604758
438,ia2c,224580,-1,-2240.6938747186114,1063.9747382336284
439,ia2c,225180,-1,-1422.088533722442,619.1883125892798
440,ia2c,225780,-1,-1756.7865510236534,794.3893205755442
441,ia2c,226380,-1,-2323.670292347652,917.7172547222626
442,ia2c,226980,-1,-1557.1896953354992,1151.618092466914
443,ia2c,227580,-1,-1961.4959297638088,1091.6167937940081
444,ia2c,228180,-1,-2333.9265149943194,1669.0408057117088
445,ia2c,228780,-1,-194.2528403882289,55.173391072100756
446,ia2c,229380,-1,-413.4803875856986,181.02916440603167
447,ia2c,229980,-1,-1784.8896121477278,1158.9449068186639
448,ia2c,230580,-1,-939.1571403165445,981.3226222821975
449,ia2c,231180,-1,-451.7570189614401,288.78260207598254
