,agent,step,test_id,avg_reward,std_reward
75,ia2c,39900,-1,-956.6628127102463,1264.9506345821374
76,ia2c,40260,-1,-1098.118921719718,1347.8949847584438
77,ia2c,40860,-1,-851.3896966924243,1184.095661412268
78,ia2c,41160,-1,-959.4441682234225,813.5076939271456
79,ia2c,41760,-1,-236.93571649550765,50.461846668540694
80,ia2c,42360,-1,-994.4194899355425,1405.3869724972967
81,ia2c,42660,-1,-850.5388095918638,879.9038477912358
82,ia2c,42960,-1,-1110.4835349417563,1357.4561872772288
83,ia2c,43260,-1,-991.1592822624536,968.6675430042571
84,ia2c,43560,-1,-967.1958873988755,883.1691069913531
85,ia2c,43860,-1,-1767.1414446969486,1147.5072366511454
86,ia2c,44460,-1,-112.20527841400065,107.6163509708016
87,ia2c,44700,-1,-977.7400736140424,926.9618218981344
88,ia2c,45000,-1,-995.8404996556544,989.3843729673096
89,ia2c,45300,-1,-1007.461147394629,493.1466078796627
90,ia2c,45600,-1,-1017.1623247590734,462.97585551556676
91,ia2c,45960,-1,-1967.876512485554,1080.022476105454
92,ia2c,46260,-1,-965.4581149069428,605.8675588761058
93,ia2c,46560,-1,-958.3129170337706,789.3626058510096
94,ia2c,46860,-1,-1923.4680834949622,1091.425763939145
95,ia2c,47460,-1,-495.93979178358336,749.2933422898566
96,ia2c,47760,-1,-1885.0697399937524,1103.5284667183969
97,ia2c,48060,-1,-707.9858987755152,698.1270947050823
98,ia2c,48660,-1,-283.56523108053756,57.175600477851745
99,ia2c,49260,-1,-73.57821488410615,108.7275876198908
100,ia2c,49860,-1,-97.63059571375325,139.0985948690278
101,ia2c,50460,-1,-57.678793943456405,83.15419081086563
102,ia2c,51060,-1,-54.93999707950855,77.7250931122995
103,ia2c,51660,-1,-1018.2979552018819,1304.7953612450858
104,ia2c,52260,-1,-191.247551554505,234.92651466490062
105,ia2c,52560,-1,-991.1377044469679,968.6761392255822
106,ia2c,52860,-1,-748.389151568102,620.006326985445
107,ia2c,53160,-1,-1806.7426235251369,1132.4401723175124
108,ia2c,53460,-1,-688.074403129481,665.494193572119
109,ia2c,53760,-1,-954.5322018880194,739.6384744802982
110,ia2c,54120,-1,-986.7745836862772,1285.6978685951535
111,ia2c,54720,-1,-119.50160608126752,92.57229133248869
112,ia2c,55320,-1,-74.5798147835797,92.76784401355907
113,ia2c,55920,-1,-152.1917165349567,76.53100079840314
114,ia2c,56520,-1,-235.38461301784255,185.3802403977777
115,ia2c,57120,-1,-972.1953399788817,635.0321899508892
116,ia2c,57480,-1,-820.9229894589278,1158.4271754508034
117,ia2c,57780,-1,-933.1156406822714,959.7492080303118
118,ia2c,58080,-1,-969.5138754296655,606.4742548732561
119,ia2c,58680,-1,-451.0523933061246,662.8426018808705
120,ia2c,59280,-1,-68.11174081305009,74.18140716514026
121,ia2c,59580,-1,-995.8996009174951,989.3717611450651
122,ia2c,60180,-1,-74.5676929527076,74.68297220834926
123,ia2c,60780,-1,-68.80647824813508,85.32124475395938
124,ia2c,61380,-1,-249.8723852838083,71.76164969724014
125,ia2c,61980,-1,-152.6657197444425,217.33358149737668
126,ia2c,62580,-1,-1498.529282107194,781.2704489543202
127,ia2c,63180,-1,-78.71778552511459,85.28444576520721
128,ia2c,63780,-1,-90.68991833136405,129.4000539452967
129,ia2c,64380,-1,-287.1774571545755,397.23918369716773
130,ia2c,64980,-1,-157.64131842581403,149.25994038922147
131,ia2c,65580,-1,-164.60056753658696,163.68076534587215
132,ia2c,66180,-1,-2346.9565113550984,986.3280150856534
133,ia2c,66780,-1,-1116.7638295121455,1344.3588346064446
134,ia2c,67380,-1,-635.6076895386831,1058.7008439069305
135,ia2c,67980,-1,-1260.8568422723836,1329.4152027557802
136,ia2c,68580,-1,-1763.8936913761208,1175.3634238353382
137,ia2c,69180,-1,-138.76873186834274,204.84285325298296
138,ia2c,69780,-1,-982.8450141114687,705.3259326211233
139,ia2c,70380,-1,-189.94994417567543,174.4277148281246
140,ia2c,70980,-1,-276.75889830972477,202.808604126581
141,ia2c,71580,-1,-947.264481670782,632.745484596061
142,ia2c,72180,-1,-894.1259982577395,1221.4541245694038
143,ia2c,72480,-1,-1020.9237577082089,669.3740723620863
144,ia2c,72780,-1,-1072.2914112842248,938.6658164284707
145,ia2c,73080,-1,-993.432469185968,765.5825898625986
146,ia2c,73380,-1,-672.8525884110425,632.1486374919238
147,ia2c,73680,-1,-823.7374358837268,1157.8523168781082
148,ia2c,73980,-1,-1667.695928771348,1219.8534373714201
149,ia2c,74280,-1,-1678.1643003952358,1203.8230078442436
150,ia2c,74880,-1,-453.0342808582459,662.5070495319438
151,ia2c,75180,-1,-1705.6592509833579,737.1611282608458
152,ia2c,75480,-1,-1710.8522701293768,1155.1418524767184
153,ia2c,75840,-1,-993.877359853925,858.8090224757437
154,ia2c,76140,-1,-1026.3011013645482,591.3989139204872
155,ia2c,76500,-1,-645.8816092709637,594.5514972441295
156,ia2c,77100,-1,-376.5437238361019,453.35524881933605
157,ia2c,77460,-1,-1001.4880155757178,988.20485307831
158,ia2c,78060,-1,-596.791734532662,912.7536531631014
159,ia2c,78360,-1,-996.8494941820337,1011.0654441730052
160,ia2c,78720,-1,-1855.0481248932347,1112.3808946874092
161,ia2c,79320,-1,-596.1656339679182,932.8974066173147
162,ia2c,79920,-1,-768.5652661633242,784.0317141560055
163,ia2c,80520,-1,-448.5546293839748,817.7705470716836
164,ia2c,81120,-1,-640.4980127369614,966.3326374715024
165,ia2c,81720,-1,-139.43683891275325,111.5120121891515
166,ia2c,82320,-1,-550.3358139782798,579.8646621920084
167,ia2c,82920,-1,-1423.4634586788954,1265.7175170062012
168,ia2c,83520,-1,-1198.582437234824,1456.9794353265063
169,ia2c,84120,-1,-728.451434951207,728.4244952944267
170,ia2c,84720,-1,-1769.2209911021962,1154.5169808771752
171,ia2c,85320,-1,-995.8796325453344,521.9558429582684
172,ia2c,85920,-1,-956.7160434470604,976.8968721122136
173,ia2c,86520,-1,-977.7130358807023,548.7198958419544
174,ia2c,87120,-1,-998.9643223139257,1010.385542058932
175,ia2c,87720,-1,-820.5804852580864,1275.1047323773307
176,ia2c,88320,-1,-866.8714464759846,1055.5327461271083
177,ia2c,88920,-1,-657.2518889027338,1169.6401994891066
178,ia2c,89520,-1,-653.3363242397448,592.1461676883401
179,ia2c,90120,-1,-699.076740515416,1137.8548893638997
180,ia2c,90720,-1,-787.0370757884784,1000.4580971072788
181,ia2c,91320,-1,-137.48181525148132,137.2112646429326
182,ia2c,91920,-1,-836.2536763008425,1047.0934205008564
183,ia2c,92520,-1,-955.6809238919518,813.7271269634466
184,ia2c,93120,-1,-217.01173189758745,144.65769715148303
185,ia2c,93720,-1,-977.0433032636773,1108.633896557631
186,ia2c,94320,-1,-1638.5855941125396,1234.9509636530497
187,ia2c,94920,-1,-1159.44462005756,989.2611348870342
188,ia2c,95520,-1,-212.30476260808393,165.20999367842003
189,ia2c,96120,-1,-1813.480369773263,1131.1913807851151
190,ia2c,96720,-1,-647.7516956411636,781.2498043472917
191,ia2c,97320,-1,-979.1344208444388,971.1344144611847
192,ia2c,97920,-1,-748.7338990493367,957.8693227698595
193,ia2c,98520,-1,-1313.6161677731507,1155.3654022712794
194,ia2c,99120,-1,-932.9239539722223,601.2947791047109
195,ia2c,99720,-1,-126.84739662948627,171.55102012056147
196,ia2c,100320,-1,-285.82867247079645,380.98147007028143
197,ia2c,100920,-1,-1855.1601818004438,1112.3838436750952
198,ia2c,101520,-1,-1120.813170260453,1220.6306307315767
199,ia2c,102120,-1,-1796.7993268285843,1141.230828347608
200,ia2c,102720,-1,-2036.5012175021407,1072.623143994142
201,ia2c,103320,-1,-193.2175836878722,274.40116186397535
202,ia2c,103920,-1,-1390.792393284028,1478.8339468792751
203,ia2c,104520,-1,-198.0057996871712,182.74185966528267
204,ia2c,105120,-1,-350.5233839913088,188.03831459242556
205,ia2c,105720,-1,-125.1253836631504,167.8017658493103
206,ia2c,106320,-1,-1386.4494982201013,980.5527082987833
207,ia2c,106920,-1,-1573.471408751912,998.123770894928
208,ia2c,107520,-1,-1593.029242898655,1120.4467991505653
209,ia2c,108120,-1,-97.46619190453097,130.1594305016153
210,ia2c,108720,-1,-1809.3383812251504,1118.846421330732
211,ia2c,109320,-1,-177.13673595654927,199.68328063788024
212,ia2c,109920,-1,-120.41001854115996,177.49733602211532
213,ia2c,110520,-1,-93.30275980565726,141.44540147492415
214,ia2c,111120,-1,-106.6978440354151,162.82082287279377
215,ia2c,111720,-1,-152.7581972364647,211.69834937115343
216,ia2c,112320,-1,-1284.6382046032343,514.9139694208974
217,ia2c,112920,-1,-654.5829922873529,539.2284694242761
218,ia2c,113520,-1,-872.5162611609032,945.6493056029606
219,ia2c,114120,-1,-1088.5084311015735,1025.050647474394
220,ia2c,114720,-1,-1337.5758725626577,1058.1845095734507
221,ia2c,115320,-1,-334.9897001203249,378.6289511312046
222,ia2c,115920,-1,-537.5122766764546,606.8047037658887
223,ia2c,116520,-1,-504.15028270999477,563.7770181164641
224,ia2c,117120,-1,-1755.3324114179666,1142.2920914183276
225,ia2c,117720,-1,-287.1104268791358,258.4228665505462
226,ia2c,118320,-1,-936.7678856284891,1109.9398082052237
227,ia2c,118920,-1,-172.2943313007713,223.74098791983639
228,ia2c,119520,-1,-605.247749692465,467.21214933212104
229,ia2c,120120,-1,-472.65769477841735,445.4644015258955
230,ia2c,120720,-1,-360.7614229482982,375.00064168521396
231,ia2c,121320,-1,-192.00666246659446,183.69672793424058
232,ia2c,121920,-1,-459.8417124626159,437.69077159453207
233,ia2c,122520,-1,-1846.256252373075,1096.4086764889926
234,ia2c,123120,-1,-1129.6027975908278,820.038630531753
235,ia2c,123720,-1,-1474.3351019166685,1010.5480407316595
236,ia2c,124320,-1,-1157.382616003154,1233.7666168680498
237,ia2c,124920,-1,-506.3713823821031,420.3010577694331
238,ia2c,125520,-1,-690.0622822651512,265.2414144362528
239,ia2c,126120,-1,-482.4076262682956,378.6003757440507
240,ia2c,126720,-1,-378.7504173755419,298.91192823848274
241,ia2c,127320,-1,-73.36012963969712,106.45386810232729
242,ia2c,127920,-1,-73.4973419629605,102.88718836778084
243,ia2c,128520,-1,-95.6724829478872,134.89599927257206
244,ia2c,129120,-1,-370.6753640725965,413.651958902076
245,ia2c,129720,-1,-81.81223141416453,111.1851126728943
246,ia2c,130320,-1,-1573.1412194942636,1226.3801568857334
247,ia2c,130920,-1,-446.0799078740806,600.8129977835913
248,ia2c,131520,-1,-146.78443677097067,196.63697975274582
249,ia2c,132120,-1,-302.0724122696194,327.7194723716555
250,ia2c,132720,-1,-77.0180262890876,110.90701929927789
251,ia2c,133320,-1,-292.18873038629374,286.40528730146406
252,ia2c,133920,-1,-408.83309829303556,547.822035175997
253,ia2c,134520,-1,-66.26369464521002,94.74526975658895
254,ia2c,135120,-1,-258.2367316918246,258.8481569798337
255,ia2c,135720,-1,-139.40297472018705,181.74904818050334
256,ia2c,136320,-1,-299.0250295626662,367.53469915893965
257,ia2c,136920,-1,-77.33917773539561,91.21503964954434
258,ia2c,137520,-1,-114.49257863041157,160.72933014058512
259,ia2c,138120,-1,-444.9392604270779,525.3839984453186
260,ia2c,138720,-1,-393.6280781879357,258.81284222940036
261,ia2c,139320,-1,-102.21093409759627,110.93966594160811
262,ia2c,139920,-1,-57.34658747176777,84.79996312326011
263,ia2c,140520,-1,-363.7361599949988,496.7490649859943
264,ia2c,141120,-1,-429.89723227391863,383.73904924758176
265,ia2c,141720,-1,-70.38085457732198,95.96340438030005
266,ia2c,142320,-1,-174.96781873063946,252.75511344611
267,ia2c,142920,-1,-82.34909136630516,107.2823939500186
268,ia2c,143520,-1,-218.40087255061596,258.1623549601044
269,ia2c,144120,-1,-183.47488940063366,219.4413313524471
270,ia2c,144720,-1,-80.48206509023389,107.9151959635427
271,ia2c,145320,-1,-194.74856685461523,270.8741689504396
272,ia2c,145920,-1,-544.4159419315025,488.3493808283608
273,ia2c,146520,-1,-81.30246109094834,110.45657185733228
274,ia2c,147120,-1,-455.5475268986975,552.2663609969859
275,ia2c,147720,-1,-68.0584319396563,90.65125000911601
276,ia2c,148320,-1,-133.37800028085215,187.92063149094423
277,ia2c,148920,-1,-296.1850301197232,382.46913191498805
278,ia2c,149520,-1,-173.16267176147622,181.78225420324833
279,ia2c,150120,-1,-1057.0519966203228,1313.2405965944308
280,ia2c,150720,-1,-244.31106873878235,285.7248285408355
281,ia2c,151320,-1,-230.4748413369193,312.12632768060126
282,ia2c,151920,-1,-305.41557671542785,435.5929217540326
283,ia2c,152520,-1,-538.6716955272983,651.2498371573206
284,ia2c,153120,-1,-380.61559517831125,554.2596200043665
285,ia2c,153720,-1,-493.16441888523093,615.8301709778013
286,ia2c,154320,-1,-210.92446518705037,189.80506746026347
287,ia2c,154920,-1,-180.80828534145147,77.0670159398909
288,ia2c,155520,-1,-432.8456842249872,594.9082948052393
289,ia2c,156120,-1,-455.52642507733776,586.1966295033179
290,ia2c,156720,-1,-107.99362253168266,120.0786958941447
291,ia2c,157320,-1,-185.65403025047405,150.48636975396775
292,ia2c,157920,-1,-98.2695933773253,130.47796527901087
293,ia2c,158520,-1,-440.14009248772317,578.6193216733907
294,ia2c,159120,-1,-62.167601329094275,87.64634323448672
295,ia2c,159720,-1,-228.1888111790169,303.21352603442165
296,ia2c,160320,-1,-161.79788439464792,161.72721806853295
297,ia2c,160920,-1,-180.15274615793805,139.9230554175232
298,ia2c,161520,-1,-449.07597973764155,428.00020336843687
299,ia2c,162120,-1,-139.5929291725048,207.0657212496826
300,ia2c,162720,-1,-85.89303998898501,121.28471396875648
301,ia2c,163320,-1,-478.86380605270455,626.7601936548826
302,ia2c,163920,-1,-1752.588096871723,923.9358337379895
303,ia2c,164520,-1,-72.720247755409,108.79960015109359
304,ia2c,165120,-1,-1618.395986752443,1011.530002777767
305,ia2c,165720,-1,-297.5946969552873,414.9311255701327
306,ia2c,166320,-1,-77.19544364636108,116.82928700114861
307,ia2c,166920,-1,-52.81951721698259,81.1606227276347
308,ia2c,167520,-1,-70.34040906624722,103.37678691754012
309,ia2c,168120,-1,-72.85560209975405,90.1315046961075
310,ia2c,168720,-1,-1212.9219301385758,939.2291467340199
311,ia2c,169320,-1,-1440.8532220958778,947.0297369533596
312,ia2c,169920,-1,-968.974542730092,1137.5938667822604
313,ia2c,170520,-1,-1545.7999868831669,1302.4131343078777
314,ia2c,171120,-1,-1809.003117326469,1368.4868319550596
315,ia2c,171720,-1,-205.51529213109436,282.7603171716639
316,ia2c,172320,-1,-1415.3508331139305,951.0932014911474
317,ia2c,172920,-1,-1640.6495584757608,924.3104411317973
318,ia2c,173520,-1,-162.54268486248571,225.64850802944937
319,ia2c,174120,-1,-582.6471429671849,758.8256398353727
320,ia2c,174720,-1,-218.7136985737031,258.0873934593324
321,ia2c,175320,-1,-182.90486646090397,207.9304154875201
322,ia2c,175920,-1,-136.12387507782816,184.55552625476372
323,ia2c,176520,-1,-2038.4926055372564,1277.7448829217976
324,ia2c,177120,-1,-1998.4975875321932,1236.603151110067
325,ia2c,177720,-1,-59.07011096940954,86.10098721163061
326,ia2c,178320,-1,-185.1451504223262,152.9215271105145
327,ia2c,178920,-1,-296.360989860704,386.6034383757757
328,ia2c,179520,-1,-1652.353190713344,985.371209518186
329,ia2c,180120,-1,-64.55117598563143,98.33991225661232
330,ia2c,180720,-1,-388.3320301106741,529.051558918183
331,ia2c,181320,-1,-122.77841810253638,182.07625248858488
332,ia2c,181920,-1,-2431.977565188458,959.6330938468764
333,ia2c,182520,-1,-218.42961133562338,302.4703762671661
334,ia2c,183120,-1,-205.83970066962928,250.5364507803243
335,ia2c,183720,-1,-211.82680830388338,196.75460624939234
336,ia2c,184320,-1,-405.25024505432634,467.02373015320256
337,ia2c,184920,-1,-493.04569735623954,884.4009791037262
338,ia2c,185520,-1,-710.69254601325,724.7607671295016
339,ia2c,186120,-1,-1213.6390525410263,640.1822012181775
340,ia2c,186720,-1,-531.3314438570428,1095.3780059896349
341,ia2c,187320,-1,-577.9650277973292,790.7759158208701
342,ia2c,187920,-1,-412.24738383795875,541.7471913233513
343,ia2c,188520,-1,-190.8406314111367,241.6871162818802
344,ia2c,189120,-1,-945.7276916702693,1450.9274268690701
345,ia2c,189720,-1,-569.063921743403,1152.3351049972073
346,ia2c,190320,-1,-860.3585994254705,1356.1976927613705
347,ia2c,190920,-1,-675.5645305256309,1075.7858369890087
348,ia2c,191520,-1,-606.9019256149953,1134.610893612609
349,ia2c,192120,-1,-1483.8770907204193,756.2725071344413
350,ia2c,192720,-1,-1824.1900566710638,1195.7509098329642
351,ia2c,193320,-1,-2123.1357499278697,1517.6723728310094
352,ia2c,193920,-1,-660.6037104073981,1042.8267584553657
353,ia2c,194520,-1,-842.6199046683063,1413.9169812694906
354,ia2c,195120,-1,-935.3641205438173,977.1340870354911
355,ia2c,195720,-1,-683.3147101027408,1183.940894751382
356,ia2c,196320,-1,-1690.1355510795945,602.4857082386205
357,ia2c,196920,-1,-1552.841906121714,797.0110913494524
358,ia2c,197520,-1,-475.3399286834875,1005.6066550175182
359,ia2c,198120,-1,-637.6729156887354,1024.4397460194266
360,ia2c,198720,-1,-680.1865766840994,739.9016201970136
361,ia2c,199320,-1,-809.8912591829848,674.6562972564312
362,ia2c,199920,-1,-605.0607458860081,879.1114102239563
363,ia2c,200520,-1,-726.256064750143,1102.749457450848
364,ia2c,201120,-1,-1228.6141371879721,647.6407800747113
365,ia2c,201720,-1,-268.00468044074546,183.85117351884983
366,ia2c,202320,-1,-202.5170620097751,164.5409765746077
367,ia2c,202920,-1,-521.1068013358695,641.6858682640693
368,ia2c,203520,-1,-2365.611715700445,1050.875438075513
369,ia2c,203820,-1,-2527.656986483036,1003.2164461538571
370,ia2c,204420,-1,-75.8881423046498,98.32108172854694
371,ia2c,205020,-1,-1379.8198770407835,1053.9244854080819
372,ia2c,205620,-1,-2654.1695394212234,976.5935830183546
373,ia2c,206220,-1,-220.77243811958732,175.59608408646383
374,ia2c,206820,-1,-90.8124051306269,125.14831571057846
375,ia2c,207420,-1,-1062.5486479820079,1115.1921616536324
376,ia2c,208020,-1,-268.81330442656986,248.44433721542458
377,ia2c,208620,-1,-1014.5981927847993,896.8499004571967
378,ia2c,209220,-1,-2058.1720444722573,1361.971737544526
379,ia2c,209820,-1,-1188.9407782549101,533.2778501267308
380,ia2c,210420,-1,-166.1520845298938,242.36668072068002
381,ia2c,211020,-1,-2075.9973361298717,1036.092579626117
382,ia2c,211620,-1,-898.7277677204644,805.6425910774922
383,ia2c,212220,-1,-681.7928474029146,711.0587774287523
384,ia2c,212820,-1,-467.7730488125339,470.9296332477623
385,ia2c,213420,-1,-2388.2619658038147,973.2752136912675
386,ia2c,214020,-1,-965.6626726051046,772.1137505327449
387,ia2c,214620,-1,-522.1284267851541,494.36864726838434
388,ia2c,215220,-1,-291.15797730638656,213.5439512479219
389,ia2c,215820,-1,-1438.8571726900218,1234.5639939305947
390,ia2c,216120,-1,-2401.22572877275,1023.610868042745
391,ia2c,216720,-1,-1728.2181218218125,1199.4623349040091
392,ia2c,217320,-1,-144.20187624915766,196.1822995540763
393,ia2c,217920,-1,-1237.6025340856288,1244.4488696659535
394,ia2c,218520,-1,-175.74575145415417,144.79972671660093
395,ia2c,219120,-1,-252.3182522181585,206.68661922366746
396,ia2c,219720,-1,-186.43657525430055,184.1596781485383
397,ia2c,220320,-1,-187.07605231541777,148.633008344571
398,ia2c,220680,-1,-2351.0041438061385,972.5277134698727
399,ia2c,221280,-1,-126.62237136800798,124.50076063888406
400,ia2c,221880,-1,-1279.1771421564388,1097.9332142532535
401,ia2c,222480,-1,-145.04192106371656,168.71046981292452
402,ia2c,223080,-1,-285.06095725206114,214.82142924994181
403,ia2c,223380,-1,-1899.7949070156599,1021.4193944407048
404,ia2c,223980,-1,-189.49775789840916,136.6808298206579
405,ia2c,224580,-1,-272.0465508254868,176.15787382032386
406,ia2c,225180,-1,-1054.6938814551736,880.0522822692888
407,ia2c,225780,-1,-2033.7961549998656,1026.6850503816122
408,ia2c,226380,-1,-1090.589533922715,788.0609864128514
409,ia2c,226980,-1,-641.2136956194302,537.9566657507675
410,ia2c,227280,-1,-668.9169112972054,817.3313365377822
411,ia2c,227880,-1,-1615.1929329991772,1304.2649271741536
412,ia2c,228180,-1,-1419.9017064477655,694.1978002795871
413,ia2c,228780,-1,-1752.5762629303233,1266.4806038823867
414,ia2c,229380,-1,-320.83130567790437,258.58230485775397
415,ia2c,229980,-1,-438.81511074207685,315.7719581753762
416,ia2c,230580,-1,-1677.236121522207,1241.0851572742001
417,ia2c,231180,-1,-1742.4165381620946,1669.0371490131126
418,ia2c,231780,-1,-283.4838658361718,277.8430030574964
419,ia2c,232140,-1,-2461.3388192982684,926.6407993579043
420,ia2c,232740,-1,-185.4001766285929,150.67775232554837
421,ia2c,233340,-1,-1279.949448094811,811.7379591520145
422,ia2c,233940,-1,-1384.6490947070456,1358.9246405011927
423,ia2c,234540,-1,-1348.5888635246517,1176.0697402445921
424,ia2c,235140,-1,-267.96433293687625,213.0582587316551
425,ia2c,235500,-1,-2463.6390358476006,947.1715366733623
426,ia2c,236100,-1,-1138.4613860920954,680.9868265965027
427,ia2c,236700,-1,-1282.0129570501865,1110.7301218797566
428,ia2c,237300,-1,-536.9185099747355,936.0920983191112
429,ia2c,237900,-1,-910.2052108090303,1257.6505918531448
430,ia2c,238500,-1,-305.3201682555288,315.2904666764124
431,ia2c,238800,-1,-1934.6403987490742,1083.1783917959228
432,ia2c,239400,-1,-1488.3741869716978,1121.091852319377
433,ia2c,240000,-1,-582.277070881501,783.2436265271194
434,ia2c,240600,-1,-487.14859534088697,945.3540220336122
435,ia2c,241200,-1,-326.7990017621246,372.87131411434234
436,ia2c,241800,-1,-324.0422755285825,231.73506178431919
437,ia2c,242400,-1,-601.7613505017342,1030.4333748695337
438,ia2c,243000,-1,-1607.0918746863156,587.1148199403564
439,ia2c,243600,-1,-1079.0795522476908,423.02401260306357
440,ia2c,243840,-1,-1552.029858934103,1110.8096972761784
441,ia2c,244140,-1,-1719.125134567278,823.2463456066657
442,ia2c,244740,-1,-308.36944547176194,244.85359863774255
443,ia2c,245340,-1,-1632.4894059189417,1131.8256095150432
444,ia2c,245940,-1,-306.9081951423879,266.2598429160794
445,ia2c,246540,-1,-150.56600591686004,107.80332106727423
446,ia2c,247140,-1,-386.0411455945815,776.1428096817203
447,ia2c,247740,-1,-885.8736543359244,489.18781544471733
448,ia2c,248340,-1,-337.281939369331,257.6011594179419
449,ia2c,248940,-1,-274.7550772492277,193.12283384503945
450,ia2c,249540,-1,-1161.569389850154,1193.1728467915411
451,ia2c,250140,-1,-196.41317754270167,264.38733207743934
452,ia2c,250740,-1,-1430.007813472775,894.9285440311439
453,ia2c,251340,-1,-1174.4455322354786,851.6190121696591
454,ia2c,251940,-1,-1286.0580273193095,1037.585179803678
455,ia2c,252540,-1,-191.41024135171128,228.5425455976386
456,ia2c,253140,-1,-182.30565588412875,254.55396482536162
457,ia2c,253740,-1,-214.43439679034074,246.67721847470844
458,ia2c,254340,-1,-248.75954903978268,271.2051131064739
