,agent,step,test_id,avg_reward,std_reward
0,ia2c,600,-1,-873.5894348073315,1410.24085458236
1,ia2c,1200,-1,-1140.858375665315,1393.3269094061372
2,ia2c,1800,-1,-645.2835789805202,1133.3764292583373
3,ia2c,2400,-1,-725.8748880547422,949.3732647207222
4,ia2c,3000,-1,-1139.6747095359456,1281.0818521959095
5,ia2c,3180,-1,-930.8461292886153,1460.4007573971178
6,ia2c,3420,-1,-813.9920920354737,658.8348645251745
7,ia2c,4020,-1,-865.6638612814639,1367.3782531757236
8,ia2c,4200,-1,-814.3250892067513,944.4859948006809
9,ia2c,4800,-1,-871.5102101408421,1151.985288658745
10,ia2c,5400,-1,-859.5947544441715,969.8517615566792
11,ia2c,6000,-1,-50.28891914390477,70.95788023985041
12,ia2c,6600,-1,-962.8562851255859,1245.1104267835522
13,ia2c,7200,-1,-1259.9450046473064,1653.6861536177348
14,ia2c,7800,-1,-393.72401242560954,584.8434192404253
15,ia2c,8400,-1,-1112.7818681659753,1569.9582696258888
16,ia2c,8580,-1,-1033.3179908591496,1384.3364351729529
17,ia2c,9180,-1,-623.7912758893762,643.1234308031082
18,ia2c,9780,-1,-52.862414660606376,73.62769831383613
19,ia2c,10380,-1,-1373.5357948738324,1720.2730780382926
20,ia2c,10560,-1,-1224.9740343904407,1559.4837598637694
21,ia2c,11160,-1,-43.60704038311332,80.8186414861232
22,ia2c,11760,-1,-96.83519480275244,183.10684546222396
23,ia2c,12360,-1,-30.819050796732505,63.46006082665069
24,ia2c,12960,-1,-22.113514886336265,53.189480817185554
25,ia2c,13560,-1,-9.526682560447624,23.29714209344465
26,ia2c,14160,-1,-27.395500554468455,63.98245008765738
27,ia2c,14760,-1,-16.422137250645342,36.90975859348566
28,ia2c,15360,-1,-18.947424785680173,45.32081703113492
29,ia2c,15600,-1,-70.75650473094339,167.06499357800183
30,ia2c,16200,-1,-12.319412355078562,29.128787156242694
31,ia2c,16800,-1,-16.81228234841157,38.65274893793699
32,ia2c,17400,-1,-29.485037218966276,52.82606295674855
33,ia2c,18000,-1,-17.473069330850247,23.76908479650982
34,ia2c,18600,-1,-39.69675148353795,85.7336610547556
35,ia2c,19200,-1,-22.34988902575213,46.819756703672795
36,ia2c,19800,-1,-9.18487009232507,23.03506961240792
37,ia2c,20400,-1,-27.150873562309886,37.03062433085971
38,ia2c,21000,-1,-73.31096164358797,97.81707603823591
39,ia2c,21600,-1,-18.34279291945317,33.89103559538636
40,ia2c,22200,-1,-120.98931440256109,150.3316740604445
41,ia2c,22800,-1,-207.2156193219918,83.79523433419575
42,ia2c,23400,-1,-58.358577753001775,29.882986408856045
43,ia2c,24000,-1,-54.943532589900606,121.27376764004711
44,ia2c,24600,-1,-61.06439535076611,82.37672408503963
