,agent,step,test_id,avg_reward,std_reward
59,ia2c,34560,-1,-488.4805474337963,835.5168482934695
60,ia2c,35160,-1,-1438.8873888041894,845.7486935474227
61,ia2c,35760,-1,-1239.6920025191725,528.2861614437628
62,ia2c,36360,-1,-829.5577088681912,1304.402349013271
63,ia2c,36960,-1,-1259.5845284822428,816.599729579761
64,ia2c,37560,-1,-1104.9533660902637,668.4758577044356
65,ia2c,38160,-1,-1921.0158094410297,1143.1327239279603
66,ia2c,38760,-1,-781.523821002782,1308.4012361063587
67,ia2c,39360,-1,-847.9377758964987,277.47466773624456
68,ia2c,39960,-1,-1022.1774072017744,681.1688441828192
69,ia2c,40560,-1,-1689.7021610604827,1059.503111197218
70,ia2c,41160,-1,-1898.4338494658043,1056.7204687344997
71,ia2c,41460,-1,-1105.9296389302224,860.9087374444845
72,ia2c,42060,-1,-1060.6151796128959,1205.724930000945
73,ia2c,42660,-1,-471.2735035358152,155.27890988421197
74,ia2c,43260,-1,-1531.2390338499038,1116.5313708894316
75,ia2c,43860,-1,-1150.4781595119455,1277.8768718685972
76,ia2c,44460,-1,-1213.654317928983,1308.3389423859753
77,ia2c,45060,-1,-1033.9009791672918,1232.214221594213
78,ia2c,45660,-1,-982.1551931882797,490.74018750357584
79,ia2c,46260,-1,-234.6936085226522,43.15657388865785
80,ia2c,46860,-1,-243.3160833874261,65.32543441931068
81,ia2c,47460,-1,-811.7467073423873,714.5781561729425
82,ia2c,48060,-1,-639.7174816540095,830.4112722074592
83,ia2c,48660,-1,-957.3923511599646,925.6863384166704
84,ia2c,49260,-1,-1095.5393721607882,1153.972493853396
85,ia2c,49860,-1,-444.29587410753294,595.6417246057426
86,ia2c,50460,-1,-58.25677499274402,85.24316132392589
87,ia2c,51060,-1,-192.65012210704666,286.70592120298767
88,ia2c,51660,-1,-222.85892054416476,320.5465021249698
89,ia2c,52260,-1,-1085.7730743636453,991.9544450808912
90,ia2c,52860,-1,-335.7598950630048,439.7868092284812
91,ia2c,53460,-1,-1698.0653740264818,1223.794932493289
92,ia2c,54060,-1,-268.46848061945724,373.0815570560506
93,ia2c,54660,-1,-232.8199924951351,319.4112559920455
94,ia2c,55260,-1,-599.9745493125254,785.9202813634207
95,ia2c,55860,-1,-122.03101016846209,177.900322961912
96,ia2c,56460,-1,-559.5540272364408,733.4567869277605
97,ia2c,57060,-1,-675.9401692988154,626.3840045724158
98,ia2c,57660,-1,-286.8336157441212,95.65558422931757
99,ia2c,58260,-1,-353.3892026505658,608.2539906897912
100,ia2c,58860,-1,-916.6718374527571,1031.5008748096234
101,ia2c,59460,-1,-495.4826878992308,817.7231149182993
102,ia2c,60060,-1,-1665.4552902060043,1749.5047627403733
103,ia2c,60660,-1,-568.0446290730099,558.6534368051283
104,ia2c,61260,-1,-1251.799977717955,1205.8546761694856
105,ia2c,61860,-1,-1340.171036307168,1195.538350594669
106,ia2c,62460,-1,-1938.086168617331,1121.6145372344213
107,ia2c,63060,-1,-1167.0425005160362,1203.8373991054877
108,ia2c,63660,-1,-956.554129874901,1334.2571779761909
109,ia2c,64260,-1,-1468.3047785028575,1061.79657012189
110,ia2c,64860,-1,-822.8783810739126,914.8798234949063
111,ia2c,65460,-1,-760.7833971984144,1206.775202917328
112,ia2c,65760,-1,-289.9630669004634,535.2919973950465
113,ia2c,66360,-1,-947.0206300505563,1064.700688787873
114,ia2c,66960,-1,-919.9670307444966,1354.14003090944
115,ia2c,67560,-1,-844.4303952591678,1036.5897307148643
116,ia2c,68160,-1,-944.4976959853611,756.8882746676746
117,ia2c,68760,-1,-221.53915047512035,237.83173645956143
118,ia2c,69360,-1,-747.8155107851638,897.9214647606718
119,ia2c,69960,-1,-455.4785287023433,678.6080179473969
120,ia2c,70560,-1,-767.0314110680963,1389.7168483265673
121,ia2c,71160,-1,-729.9236177644583,801.6647761417374
122,ia2c,71760,-1,-684.6213257827112,1272.1360845290785
123,ia2c,72360,-1,-594.672624203533,1159.557771518013
124,ia2c,72960,-1,-661.343165279198,966.226053092409
125,ia2c,73560,-1,-1534.327091872994,1275.8248952751999
126,ia2c,74160,-1,-1380.3385325870665,623.4945508065832
127,ia2c,74760,-1,-828.6527202140038,1333.7423038670054
128,ia2c,75360,-1,-1981.9550008681267,1715.6180449969154
129,ia2c,75960,-1,-888.8197420964965,1069.8430792190277
130,ia2c,76560,-1,-849.1837069784773,1299.7961674850023
131,ia2c,77160,-1,-419.00160667040745,895.3111016495966
132,ia2c,77760,-1,-2026.9038725989826,842.5792945008623
133,ia2c,78360,-1,-387.41369454828043,836.7372144401891
134,ia2c,78960,-1,-682.6689247079488,1062.968192084322
135,ia2c,79560,-1,-1580.2484276076682,1466.300521064798
136,ia2c,80160,-1,-1051.8391590254919,1059.9462053408706
137,ia2c,80760,-1,-914.029882930611,1463.5290037273344
138,ia2c,81360,-1,-1364.2933062469558,891.2203209112954
139,ia2c,81960,-1,-1731.3070459401774,1589.0605933024476
140,ia2c,82560,-1,-642.3644093805881,1083.8664147076113
141,ia2c,83160,-1,-1486.846041969615,1190.4459797559496
142,ia2c,83760,-1,-525.187192974325,990.0236097241645
143,ia2c,84360,-1,-1043.4511458785496,771.8356629533469
144,ia2c,84960,-1,-531.4802717745104,547.0154214662896
145,ia2c,85560,-1,-1027.5394006856873,831.4462423399813
146,ia2c,86160,-1,-892.5292226326378,1152.1200857795293
147,ia2c,86760,-1,-458.7995859918474,628.5664870501898
148,ia2c,87360,-1,-1120.118560409609,550.9508189472489
149,ia2c,87960,-1,-1706.2052605369383,1173.3633757050668
150,ia2c,88560,-1,-346.2987399941456,748.4889893668719
151,ia2c,89160,-1,-1813.3858464494247,1118.8396542387588
152,ia2c,89760,-1,-1682.0223666537997,1194.2826358727687
153,ia2c,90360,-1,-862.1155896850568,1167.3244701786864
154,ia2c,90960,-1,-779.8629862105581,775.4260123339617
155,ia2c,91560,-1,-1170.69318857767,1329.3869349316167
156,ia2c,92160,-1,-218.95069765454411,625.7728288826054
157,ia2c,92760,-1,-456.08551799368047,719.3126988369396
158,ia2c,93360,-1,-239.806356249657,118.91886353787264
159,ia2c,93960,-1,-701.093030419542,658.3646686518701
160,ia2c,94560,-1,-1787.7568845009741,1102.739497793755
161,ia2c,95160,-1,-1008.5450056098458,1419.7883260950566
162,ia2c,95760,-1,-695.309889940457,627.35375110668
163,ia2c,96360,-1,-440.0656003257636,867.93462781851
164,ia2c,96960,-1,-1027.984364436979,1231.2889674285052
165,ia2c,97560,-1,-132.39499695803272,120.05171725217605
166,ia2c,98160,-1,-948.9128298993622,1266.3732102188405
167,ia2c,98760,-1,-962.2363744758721,811.4774447672547
168,ia2c,99360,-1,-177.4285825232603,138.6310809709877
169,ia2c,99960,-1,-633.4011778421833,500.10697395136003
170,ia2c,100560,-1,-1760.0875811664505,1149.1144141063
171,ia2c,101160,-1,-938.1477209922862,985.204759694231
172,ia2c,101760,-1,-956.2676987857992,977.2247129639863
173,ia2c,102360,-1,-928.8963409253206,438.2031430151755
174,ia2c,102960,-1,-1014.812661759962,1027.771583372198
175,ia2c,103560,-1,-96.18994265042386,53.89145767431013
176,ia2c,104160,-1,-454.8808724689111,148.66501728110515
177,ia2c,104760,-1,-349.04977218679863,863.585909477151
178,ia2c,105360,-1,-194.79486017058855,198.90248327242318
179,ia2c,105960,-1,-1054.0450732689692,1306.3850813927654
180,ia2c,106560,-1,-457.76015564648395,627.8040990237903
181,ia2c,107160,-1,-100.3790208013057,118.69982570182718
182,ia2c,107760,-1,-604.0511363480878,509.2169199834553
183,ia2c,108360,-1,-888.7899617802706,715.5937182246558
184,ia2c,108960,-1,-107.07931043777924,126.41441293150018
185,ia2c,109560,-1,-479.54662270365446,477.892439724207
186,ia2c,110160,-1,-344.11802464447686,475.0062695085043
187,ia2c,110760,-1,-934.9534370521559,456.3981582818469
188,ia2c,111360,-1,-220.109434945501,203.96407013748077
189,ia2c,111960,-1,-1749.8275760793135,1116.6764588322847
190,ia2c,112560,-1,-172.8443319045902,234.7955237838282
191,ia2c,113160,-1,-256.8324430831543,318.5431082506902
192,ia2c,113760,-1,-125.37342170991222,171.43509292815227
193,ia2c,114360,-1,-999.9614473972277,491.12031439184693
194,ia2c,114960,-1,-944.5851543898381,631.5652095149205
195,ia2c,115560,-1,-63.40637117935126,95.89029456163492
196,ia2c,116160,-1,-300.9811667639848,416.74947492171924
197,ia2c,116760,-1,-1852.5315546000845,1112.9726414013824
198,ia2c,117360,-1,-913.5201208389066,916.4733383492234
199,ia2c,117960,-1,-1796.8402138066463,1141.1838750332975
200,ia2c,118560,-1,-1931.4737263379595,1092.3388770076212
201,ia2c,119160,-1,-55.67499529756419,86.09492682317574
202,ia2c,119760,-1,-1177.4984548130149,1385.531772445452
203,ia2c,120360,-1,-958.536642074018,1264.5143897267603
204,ia2c,120960,-1,-928.6464740421976,1242.52115788299
205,ia2c,121560,-1,-171.77206694064716,168.16043395597129
206,ia2c,122160,-1,-514.4099153682939,549.4229022343177
207,ia2c,122760,-1,-451.8297827894969,631.175970894585
208,ia2c,123360,-1,-454.8086864193104,619.5968847394865
209,ia2c,123960,-1,-280.6115857159561,495.0073256815078
210,ia2c,124560,-1,-524.5550065485498,765.6904167242309
211,ia2c,125160,-1,-140.3714070599965,196.19818904129042
212,ia2c,125760,-1,-158.12414598795178,171.56586331945581
213,ia2c,126360,-1,-86.76206464986089,132.86171615251152
214,ia2c,126960,-1,-83.736234609377,118.5577851644564
215,ia2c,127560,-1,-179.8972183159612,256.11212299413734
216,ia2c,128160,-1,-1759.645018294504,1172.6339440914496
217,ia2c,128760,-1,-334.00832755014676,472.9778120991332
218,ia2c,129360,-1,-264.873050344254,365.77452271406867
219,ia2c,129960,-1,-434.93908031792523,566.4686970458914
220,ia2c,130560,-1,-1890.8200336099105,1116.7566142180185
221,ia2c,131160,-1,-356.3521821147922,463.49656351854264
222,ia2c,131760,-1,-119.89920718628323,172.9362965671322
223,ia2c,132360,-1,-1644.3961664235248,1205.5078641811604
224,ia2c,132960,-1,-564.591082253531,730.5583919224621
225,ia2c,133560,-1,-259.88613592153166,310.0066702238729
226,ia2c,134160,-1,-365.0346465606041,468.7633158063036
227,ia2c,134760,-1,-160.969531061828,226.02301756772755
228,ia2c,135360,-1,-72.70281368956572,113.97736197685755
229,ia2c,135960,-1,-52.11899731179124,80.12816991802467
230,ia2c,136560,-1,-281.00468606410124,369.8733214349118
231,ia2c,137160,-1,-127.41815128067084,185.13320978539605
232,ia2c,137760,-1,-280.6436135699944,402.57635222940286
233,ia2c,138360,-1,-551.5334422500223,741.8023639953484
234,ia2c,138960,-1,-376.80903423713823,547.018967584323
235,ia2c,139560,-1,-1663.190994599654,1167.2695682421788
236,ia2c,140160,-1,-189.44794316564605,267.17104504890096
237,ia2c,140760,-1,-252.81359963768114,335.1551162507052
238,ia2c,141360,-1,-175.5501527207837,249.96516060905836
239,ia2c,141960,-1,-239.45766678788544,313.29823472697825
240,ia2c,142560,-1,-197.46867470294197,265.494544954449
241,ia2c,143160,-1,-62.034827347261086,88.33765689285688
242,ia2c,143760,-1,-73.27184748875217,119.66387825824526
243,ia2c,144360,-1,-108.53830593241315,178.466633444701
244,ia2c,144960,-1,-293.47925078041584,416.7663382944227
245,ia2c,145560,-1,-73.35688573579375,119.09973164720293
246,ia2c,146160,-1,-417.52941504673595,542.7311109306675
247,ia2c,146760,-1,-429.76049470394634,607.7477667077868
248,ia2c,147360,-1,-126.5019757206601,180.50637235766902
249,ia2c,147960,-1,-212.8861009588667,286.65464750307416
250,ia2c,148560,-1,-74.5925691729382,118.27030448622244
251,ia2c,149160,-1,-196.24509677031918,287.9100950635429
252,ia2c,149760,-1,-373.321003024881,524.7174754122374
253,ia2c,150360,-1,-57.663740045605614,95.67045512002791
254,ia2c,150960,-1,-176.55757246820784,246.94966749328066
255,ia2c,151560,-1,-113.3869805726991,172.20835740062515
256,ia2c,152160,-1,-239.42201097835428,337.1059728633808
257,ia2c,152760,-1,-64.67168628802511,97.12952488300547
258,ia2c,153360,-1,-120.49884975487664,183.46308770918293
259,ia2c,153960,-1,-398.3532684092651,536.961075950382
260,ia2c,154560,-1,-168.67933151791098,211.36521958310786
261,ia2c,155160,-1,-89.83489391425523,139.94692060338272
262,ia2c,155760,-1,-52.081846273248146,83.06919587544131
263,ia2c,156360,-1,-333.76872190082565,467.23674855175955
264,ia2c,156960,-1,-294.6383150348232,416.2502530158235
265,ia2c,157560,-1,-68.99521019292663,110.16352235383624
266,ia2c,158160,-1,-158.13821551697296,226.6828919199407
267,ia2c,158760,-1,-71.76356845297003,115.40837238125346
268,ia2c,159360,-1,-186.20705590268076,279.2625157474871
269,ia2c,159960,-1,-149.79922901369105,226.6125718885404
270,ia2c,160560,-1,-63.1822017943593,99.24899560763035
271,ia2c,161160,-1,-169.54040627535844,247.5947763962887
272,ia2c,161760,-1,-415.3378427458375,600.0148888891418
273,ia2c,162360,-1,-73.19116886832641,107.19868826331977
274,ia2c,162960,-1,-406.99230019757067,583.7470235237358
275,ia2c,163560,-1,-61.180849548355326,95.74311388884371
276,ia2c,164160,-1,-128.36323024228298,196.1905688410877
277,ia2c,164760,-1,-277.6856158251709,401.8063201564876
278,ia2c,165360,-1,-151.2770440783936,234.86407887477907
279,ia2c,165960,-1,-180.4271918818935,271.9380235326361
280,ia2c,166560,-1,-202.3361125486477,300.356272126243
281,ia2c,167160,-1,-208.50337033629174,289.56688933365257
282,ia2c,167760,-1,-264.0499442279116,383.6734572455477
283,ia2c,168360,-1,-505.373900657539,702.2130856902934
284,ia2c,168960,-1,-366.42835581518335,511.8343648635536
285,ia2c,169560,-1,-482.7802579475531,655.9832878433217
286,ia2c,170160,-1,-1012.7476756568026,1355.0671501119384
287,ia2c,170760,-1,-92.21439724910353,139.1092480633373
288,ia2c,171360,-1,-96.11795912180827,134.69327845086056
289,ia2c,171960,-1,-386.29092547404383,553.1596403931726
290,ia2c,172560,-1,-82.76633356727025,115.48567278139595
291,ia2c,173160,-1,-94.88234571293255,130.63525075232485
292,ia2c,173760,-1,-111.63572091683454,148.27819378677435
293,ia2c,174360,-1,-366.14542883795747,529.9647395914022
294,ia2c,174960,-1,-60.36094016745968,97.03127285452622
295,ia2c,175560,-1,-194.162848151014,292.5778661300334
296,ia2c,176160,-1,-130.50011083509438,195.7425970223528
297,ia2c,176760,-1,-106.29559003982737,157.4238676287625
298,ia2c,177360,-1,-304.5080986743454,441.4940308564407
299,ia2c,177960,-1,-129.4089851273369,187.35574358005448
300,ia2c,178560,-1,-94.67929722369185,146.4870422282462
301,ia2c,179160,-1,-443.4384602804587,642.6147786084986
302,ia2c,179760,-1,-410.9622295840122,593.1342048285682
303,ia2c,180360,-1,-62.710515132250435,100.39759144149738
304,ia2c,180960,-1,-546.5511541977625,697.797172872101
305,ia2c,181560,-1,-337.2063783418298,517.2470853071898
306,ia2c,182160,-1,-89.5055924035029,150.791955586267
307,ia2c,182760,-1,-53.740666646861776,85.75882353977956
308,ia2c,183360,-1,-99.57974145827,166.9803750754928
309,ia2c,183960,-1,-63.02043430337612,97.72759345269384
310,ia2c,184560,-1,-452.6167531508285,625.5705646861999
311,ia2c,185160,-1,-553.0176108124361,790.1721647129865
312,ia2c,185760,-1,-189.39896354707926,283.35738137451455
313,ia2c,186360,-1,-184.32338279647388,281.75915864253346
314,ia2c,186960,-1,-186.19905787804862,266.9229231481841
315,ia2c,187560,-1,-307.79324526080427,353.87142011862045
316,ia2c,188160,-1,-234.2550286013845,348.2290206034287
317,ia2c,188520,-1,-800.769641868566,946.4624497795957
318,ia2c,189120,-1,-163.6535053228677,212.03672572074183
319,ia2c,189720,-1,-1701.9070878060322,998.7258495188537
320,ia2c,190320,-1,-187.43073182718578,260.49316816816054
321,ia2c,190920,-1,-180.94745501891228,212.94355136529143
322,ia2c,191520,-1,-140.06350022938824,214.9656657327611
323,ia2c,192120,-1,-325.8379832580026,418.11295302112586
324,ia2c,192720,-1,-391.0577168199064,562.4594898223198
325,ia2c,193320,-1,-58.00822375542057,91.17212837718775
326,ia2c,193920,-1,-184.02254999216063,212.03444633397245
327,ia2c,194520,-1,-459.88783723917896,575.0984891866013
328,ia2c,195120,-1,-1934.642331312465,1132.6606102314756
329,ia2c,195720,-1,-73.56852330969531,90.25600037314831
330,ia2c,196320,-1,-2108.269872347451,1125.267945061004
331,ia2c,196920,-1,-180.65119841766884,232.9100613818487
332,ia2c,197520,-1,-772.095941965615,1006.5070570887844
333,ia2c,198120,-1,-213.31591628456752,266.0894320810248
334,ia2c,198720,-1,-233.0144742384039,199.27360021304483
335,ia2c,199320,-1,-237.3992634894342,266.68611003412593
336,ia2c,199920,-1,-1246.0760145290044,1222.9457228124736
337,ia2c,200520,-1,-192.58980482016213,149.29558203795196
338,ia2c,201120,-1,-388.77103563946275,415.6945762736604
339,ia2c,201720,-1,-312.72717092722047,341.9205445941156
340,ia2c,202320,-1,-125.29016242468327,89.98938068725926
341,ia2c,202920,-1,-1346.3286404762598,1095.9475376771845
342,ia2c,203520,-1,-489.880087893912,534.0809312125349
343,ia2c,204120,-1,-92.46780801114045,99.68626405502579
344,ia2c,204720,-1,-115.46662572940164,93.57134328889211
345,ia2c,205320,-1,-229.51329228260846,51.295580695809186
346,ia2c,205920,-1,-164.88163897384746,127.94283211739678
347,ia2c,206520,-1,-249.49567641251352,239.60758637974192
348,ia2c,207120,-1,-530.7931100695794,994.181812997884
349,ia2c,207720,-1,-564.2338022768985,600.1492364715459
350,ia2c,208320,-1,-300.27981100214356,413.0156426768773
351,ia2c,208920,-1,-217.36817225575257,265.1158875930535
352,ia2c,209520,-1,-171.67573368349326,192.6149964879642
353,ia2c,210120,-1,-98.57514115429625,122.8025484269864
354,ia2c,210720,-1,-260.6547505723701,327.05458065203567
355,ia2c,211320,-1,-97.49947787814426,128.99016272473105
356,ia2c,211920,-1,-477.29707935339763,671.5613082283503
357,ia2c,212520,-1,-470.3968795948859,622.7441363987189
358,ia2c,213120,-1,-61.71612204833417,88.75073932596041
359,ia2c,213720,-1,-143.98081133340813,207.1621146685379
360,ia2c,214320,-1,-1621.7697569779361,969.35152516521
361,ia2c,214920,-1,-444.5461216891453,560.3588019677587
362,ia2c,215520,-1,-181.44269449141237,264.3336287556916
363,ia2c,216120,-1,-158.84213416767898,239.64801853614253
364,ia2c,216720,-1,-229.4054600415307,332.42884550217
365,ia2c,217320,-1,-53.6644230807853,80.20177887901228
366,ia2c,217920,-1,-114.88920555045534,162.0456427605758
367,ia2c,218520,-1,-519.8327189737296,731.3203811399503
368,ia2c,219120,-1,-1463.7615281379165,934.6384273224859
369,ia2c,219720,-1,-2008.0444981882645,1017.8248836359046
370,ia2c,220320,-1,-63.76601034371058,105.83989522867529
371,ia2c,220920,-1,-337.1342727413422,504.8392240994855
372,ia2c,221280,-1,-1844.923287585209,1037.1418737178474
373,ia2c,221880,-1,-159.40775268287268,235.46764786594755
374,ia2c,222480,-1,-92.24852434619777,149.0009058701922
375,ia2c,223080,-1,-321.788850898131,462.09059308039696
376,ia2c,223680,-1,-340.38896299345515,198.4009333326056
377,ia2c,224280,-1,-250.90312395126844,373.38074460781763
378,ia2c,224880,-1,-438.9532626079145,334.99296835038194
379,ia2c,225480,-1,-328.96879220454997,449.12386447049386
380,ia2c,226080,-1,-112.63170201931986,151.07503045429445
381,ia2c,226680,-1,-1568.285452537304,977.5134653824754
382,ia2c,227280,-1,-423.1267111239381,552.2319309595098
383,ia2c,227880,-1,-644.4662782256036,869.8442172902452
384,ia2c,228480,-1,-508.9047914206334,463.03388909802237
385,ia2c,229080,-1,-2250.659829388607,1087.1741089061509
386,ia2c,229680,-1,-181.5938983695581,255.9269927937105
387,ia2c,230280,-1,-408.2166478639275,578.1627617170618
388,ia2c,230880,-1,-102.44730178987359,150.0846526703661
389,ia2c,231480,-1,-206.67525653866105,291.906427171997
390,ia2c,232080,-1,-2160.895940413042,1093.8594204044534
391,ia2c,232680,-1,-516.2612495306686,700.4526199191063
392,ia2c,233280,-1,-131.98082626513454,192.9304171264775
393,ia2c,233880,-1,-280.66186681125714,414.135029157267
394,ia2c,234480,-1,-73.92404093668759,110.74910906596088
395,ia2c,235080,-1,-179.46681274454573,258.7774172059029
396,ia2c,235680,-1,-111.11311739165248,172.57152116050395
397,ia2c,236280,-1,-102.31510670405873,165.62018348336974
398,ia2c,236640,-1,-2134.7066146289108,1094.8362467504103
399,ia2c,237240,-1,-61.30615621099176,85.82317706056004
400,ia2c,237840,-1,-195.79424671173322,276.81214702062346
401,ia2c,238440,-1,-108.61953124670282,163.6652596899281
402,ia2c,239040,-1,-131.54397922493797,196.92980227588595
403,ia2c,239640,-1,-1731.3340493916526,1099.1659731678853
404,ia2c,240240,-1,-152.03661747488675,57.168884913562685
405,ia2c,240840,-1,-104.39391543883883,131.76352518373722
406,ia2c,241440,-1,-207.1901684389773,206.56286060788202
407,ia2c,242040,-1,-2226.434035550208,1046.2344835517906
408,ia2c,242640,-1,-670.9295711495574,769.7693677307733
409,ia2c,243240,-1,-281.290621797204,315.5810757734641
410,ia2c,243540,-1,-1970.0319146467193,1011.6077326590506
411,ia2c,244140,-1,-424.7212347907894,300.5702038463924
412,ia2c,244440,-1,-592.3181053906917,727.1562969269615
413,ia2c,245040,-1,-313.5057493152038,421.9052468924745
414,ia2c,245640,-1,-168.76769414908657,227.22774210746354
415,ia2c,246240,-1,-1140.3396740363978,1147.4283919474667
416,ia2c,246840,-1,-345.22642536029804,475.41534505846386
417,ia2c,247440,-1,-76.03698226599073,87.04430807846227
418,ia2c,248040,-1,-203.96647668946716,262.07871871328433
419,ia2c,248400,-1,-2388.3821329406105,1064.5346467160334
420,ia2c,249000,-1,-419.9389421388233,587.4537356414745
421,ia2c,249600,-1,-970.4102396842642,1293.5707978627343
422,ia2c,250200,-1,-230.49751970942506,211.10766112776122
423,ia2c,250800,-1,-1032.7366774085945,1247.356468138628
424,ia2c,251400,-1,-168.6454784115164,217.17361411346573
425,ia2c,251760,-1,-2286.114154083776,1077.6387650339357
426,ia2c,252360,-1,-528.5841933600171,463.1786155909068
427,ia2c,252960,-1,-840.0961627997918,1127.2030810392791
428,ia2c,253560,-1,-954.5874234743874,1396.7784151976457
429,ia2c,254160,-1,-293.5543197735575,225.05157574123064
430,ia2c,254760,-1,-993.1809738444176,1394.7410967834578
431,ia2c,255360,-1,-1759.120649641819,1028.2132019296987
432,ia2c,255960,-1,-480.8546075739818,436.77656218020417
433,ia2c,256560,-1,-1134.6644026870183,1397.1149566355896
434,ia2c,257160,-1,-876.4973724615182,1349.444127156122
435,ia2c,257760,-1,-946.2376540171472,1017.9921026422231
436,ia2c,258360,-1,-621.4020257026518,359.2485906697059
437,ia2c,258960,-1,-352.2010138709377,257.70878877654087
438,ia2c,259560,-1,-1664.6421398493865,1042.775726770796
439,ia2c,260160,-1,-1060.5727715425526,1229.4460034471458
440,ia2c,260760,-1,-1255.5137322934738,1197.0578950111678
441,ia2c,261120,-1,-1571.5714622333205,931.271106883579
442,ia2c,261720,-1,-217.49077208074868,287.0386553907525
443,ia2c,262320,-1,-384.97354009837983,510.53266104430827
444,ia2c,262920,-1,-801.2881382552491,959.5771343791171
445,ia2c,263520,-1,-228.44988360382723,207.11937846843057
446,ia2c,264120,-1,-231.4541488011177,255.90069074999312
447,ia2c,264720,-1,-256.12481891905605,362.2842836737008
448,ia2c,265320,-1,-1038.5659372225011,1183.2796150249194
449,ia2c,265920,-1,-1024.1080457347723,1314.7575552545609
450,ia2c,266520,-1,-1182.9285420821311,1130.800157913404
451,ia2c,267120,-1,-195.6681385730027,306.8978461064886
452,ia2c,267720,-1,-431.5931752073412,615.5354440814172
453,ia2c,268320,-1,-437.04485884594527,570.0054459198378
454,ia2c,268920,-1,-623.5634203025015,902.6901864450163
455,ia2c,269520,-1,-1229.7603138816419,1353.8177086096064
456,ia2c,270120,-1,-189.99880417679432,281.61485003191
457,ia2c,270720,-1,-226.70227482232144,300.10907387362164
458,ia2c,271320,-1,-246.1181427135556,338.4664093119371
459,ia2c,271920,-1,-959.1344914349556,1441.303057001764
460,ia2c,272520,-1,-235.40966183062594,290.2728383737557
